date,symbol,open,high,low,close,volume,amount
2025-02-06,920942.BJ,13.2700,13.7000,13.0200,13.6900,782470,10658346.00
2025-02-07,920942.BJ,13.7100,14.4900,13.3600,14.1300,1210453,17076543.00
2025-02-10,920942.BJ,14.4800,15.4800,14.2100,15.4800,1449665,21428658.00
2025-02-11,920942.BJ,16.1900,16.7000,15.3800,16.7000,2599569,41790687.00
2025-02-12,920942.BJ,16.2800,16.6300,15.8800,16.1700,1655240,27076146.00
2025-02-13,920942.BJ,16.1800,16.1800,15.2900,15.3000,946215,15052212.00
2025-02-14,920942.BJ,15.1900,15.8300,14.9100,15.1500,820551,12519998.00
2025-02-17,920942.BJ,15.5600,16.1800,15.2200,16.1800,1573504,24901295.00
2025-02-18,920942.BJ,16.2800,16.2800,15.5800,15.7200,1221853,19530013.00
2025-02-19,920942.BJ,15.6700,16.0500,15.5100,16.0100,1065105,16988466.00
2025-02-20,920942.BJ,15.8600,16.3800,15.5200,16.0800,1740056,27960861.00
2025-02-21,920942.BJ,16.1700,16.1800,15.7600,16.0800,1850274,29791582.00
2025-02-24,920942.BJ,16.4800,17.4500,16.0100,16.6000,4580248,76456952.00
2025-02-25,920942.BJ,16.1700,16.6000,15.6700,15.8800,2570233,41372671.00
2025-02-26,920942.BJ,16.0400,16.3800,15.9300,16.2400,2391888,38878081.00
2025-02-27,920942.BJ,15.9500,16.2600,15.6900,16.1300,2183355,35204272.00
2025-02-28,920942.BJ,15.8800,16.6200,15.8800,15.9600,2340953,38416353.00
2025-03-03,920942.BJ,15.9600,16.6500,15.7000,16.5100,2399528,39405854.00
2025-03-04,920942.BJ,16.4700,17.1500,16.2900,17.0600,2600666,44217753.00
2025-03-05,920942.BJ,17.1000,18.1600,16.9100,17.4500,3699221,65437387.00
2025-03-06,920942.BJ,17.2900,17.3200,16.3800,16.8100,3068458,52047717.00
2025-03-07,920942.BJ,16.7500,17.9200,16.5000,17.5900,3721641,65458952.00
2025-03-10,920942.BJ,17.7700,21.2900,17.5900,20.0100,8278218,161795898.00
2025-03-11,920942.BJ,19.0600,19.3900,18.4300,19.0300,4878854,92907782.00
2025-03-12,920942.BJ,18.9800,19.6500,18.4700,19.6100,4590779,88247773.00
2025-03-13,920942.BJ,19.4300,20.1300,18.4700,19.1900,3850405,73479612.00
2025-03-14,920942.BJ,19.2100,19.6000,19.0600,19.3200,3312487,64415270.00
2025-03-17,920942.BJ,19.8500,21.2400,19.6500,20.3100,4850777,100022197.00
2025-03-18,920942.BJ,20.3500,21.6300,19.7700,21.6300,5011270,104988472.00
2025-03-19,920942.BJ,20.8400,20.8400,18.5600,18.6800,4611935,91647910.00
2025-03-20,920942.BJ,18.5100,19.4100,18.0100,18.1800,3269303,61861212.00
2025-03-21,920942.BJ,18.1000,18.2900,16.8700,16.8700,2518037,44791395.00
2025-03-24,920942.BJ,16.9200,17.8100,16.4600,17.5700,2168516,37272134.00
2025-03-25,920942.BJ,17.6100,18.9400,17.4800,18.3500,2701766,50063356.00
2025-03-26,920942.BJ,18.1700,18.6400,17.6700,17.6700,1820111,33305339.00
