date,symbol,open,high,low,close,volume,amount
2025-02-06,300259.SZ,3.3000,3.3700,3.2800,3.3700,12051370,41615612.00
2025-02-07,300259.SZ,3.3700,3.4500,3.3500,3.4000,13560660,47852646.00
2025-02-10,300259.SZ,3.4000,3.4600,3.4000,3.4500,11544881,41041945.00
2025-02-11,300259.SZ,3.4500,3.4500,3.4000,3.4200,8393177,29701936.00
2025-02-12,300259.SZ,3.4300,3.4500,3.4000,3.4300,10419366,36963548.00
2025-02-13,300259.SZ,3.4400,3.4400,3.3700,3.3900,9718800,34214735.00
2025-02-14,300259.SZ,3.3700,3.4000,3.3300,3.3600,9429400,32875338.00
2025-02-17,300259.SZ,3.3700,3.4700,3.3700,3.4600,16594180,59100307.00
2025-02-18,300259.SZ,3.4500,3.5500,3.3500,3.3800,19851560,71059557.00
2025-02-19,300259.SZ,3.3600,3.4200,3.3500,3.4000,12064820,42453689.00
2025-02-20,300259.SZ,3.4000,3.4900,3.4000,3.4800,13768585,49289934.00
2025-02-21,300259.SZ,3.4800,3.4900,3.4100,3.4900,12466200,44731923.00
2025-02-24,300259.SZ,3.5500,3.6100,3.5100,3.5400,23521145,86579377.00
2025-02-25,300259.SZ,3.5000,3.5900,3.4900,3.5300,16360520,59868583.00
2025-02-26,300259.SZ,3.5300,3.6000,3.5200,3.5800,16443220,60782175.00
2025-02-27,300259.SZ,3.5700,3.5900,3.4600,3.5300,15021280,54823010.00
2025-02-28,300259.SZ,3.5000,3.5200,3.3900,3.4000,12930507,46111963.00
2025-03-03,300259.SZ,3.4200,3.4900,3.3900,3.4300,14391400,51489161.00
2025-03-04,300259.SZ,3.4000,3.5400,3.4000,3.5300,14560256,52764039.00
2025-03-05,300259.SZ,3.5200,3.5400,3.4400,3.5200,12601476,45502919.00
2025-03-06,300259.SZ,3.5200,3.5800,3.5100,3.5700,16490100,60809032.00
2025-03-07,300259.SZ,3.5700,3.6000,3.5100,3.5400,13204580,48604819.00
2025-03-10,300259.SZ,3.5500,3.5700,3.4800,3.5100,11317630,41312114.00
2025-03-11,300259.SZ,3.4600,3.5100,3.4500,3.4900,9660687,34818362.00
2025-03-12,300259.SZ,3.5000,3.5300,3.4700,3.5100,10437170,37893914.00
2025-03-13,300259.SZ,3.5200,3.5200,3.4200,3.4800,11275700,40447187.00
2025-03-14,300259.SZ,3.4800,3.5700,3.4500,3.5700,13636752,49761930.00
2025-03-17,300259.SZ,3.5700,3.6100,3.5600,3.5800,10022600,37229668.00
2025-03-18,300259.SZ,3.5900,3.6200,3.5700,3.6200,11766667,43810908.00
2025-03-19,300259.SZ,3.6100,3.6200,3.5600,3.5900,10331190,38441030.00
2025-03-20,300259.SZ,3.5800,3.6700,3.5700,3.6100,14601100,54831300.00
2025-03-21,300259.SZ,3.6000,3.6400,3.5600,3.5900,13459680,50144206.00
2025-03-24,300259.SZ,3.5900,3.6000,3.3700,3.4500,20567767,73952567.00
2025-03-25,300259.SZ,3.4400,3.5000,3.4200,3.4700,11956297,42972877.00
2025-03-26,300259.SZ,3.4600,3.5500,3.4500,3.5200,12238912,44700080.00
2025-03-27,300259.SZ,3.5100,3.5300,3.4000,3.4500,12057803,43230378.00
2025-03-28,300259.SZ,3.4700,3.5800,3.4300,3.4700,20589974,74583037.00
2025-03-31,300259.SZ,3.4400,3.4500,3.3300,3.3800,20551153,71939095.00
2025-04-01,300259.SZ,3.4000,3.4600,3.3800,3.4200,15708540,55856940.00
2025-04-02,300259.SZ,3.4000,3.4700,3.4000,3.4200,8891600,31594339.00
2025-04-03,300259.SZ,3.4000,3.4500,3.3600,3.4000,9820400,34657681.00
2025-04-07,300259.SZ,3.2400,3.2600,2.8200,2.8500,26725182,83008566.00
2025-04-08,300259.SZ,2.9200,3.0400,2.8500,2.9200,24584304,75053792.00
