date,symbol,open,high,low,close,volume,amount
2025-02-06,920885.BJ,12.6000,13.4600,12.5000,13.4200,3262781,42807878.00
2025-02-07,920885.BJ,13.4700,14.5100,13.2700,14.1600,6864871,96164265.00
2025-02-10,920885.BJ,14.2100,14.7400,13.8900,14.7100,5585320,80822217.00
2025-02-11,920885.BJ,14.9600,15.4000,14.4600,14.7000,7764463,116613849.00
2025-02-12,920885.BJ,14.7000,15.0500,14.4100,14.8600,4937023,72875048.00
2025-02-13,920885.BJ,14.8500,15.3100,14.0700,14.1000,4922496,72977868.00
2025-02-14,920885.BJ,14.2500,14.2500,13.7100,13.8200,4035702,56145708.00
2025-02-17,920885.BJ,13.8400,14.3400,13.8100,14.0300,3368196,47457546.00
2025-02-18,920885.BJ,14.0400,14.4600,13.6200,13.6300,4171324,59118223.00
2025-02-19,920885.BJ,13.6600,14.7300,13.2900,14.6500,6482857,92272581.00
2025-02-20,920885.BJ,15.0600,15.2400,14.4100,14.7700,6456634,95562026.00
2025-02-21,920885.BJ,14.5500,15.0100,14.5400,14.9600,6088184,90650413.00
2025-02-24,920885.BJ,15.0400,15.4000,14.7100,14.8100,6368047,96348603.00
2025-02-25,920885.BJ,14.3700,14.6700,14.1500,14.3500,3997164,57570262.00
2025-02-26,920885.BJ,14.2500,14.6100,14.2200,14.5600,2874859,41677642.00
2025-02-27,920885.BJ,14.5600,15.0400,14.4100,14.8000,4827721,71062049.00
2025-02-28,920885.BJ,14.5400,15.0400,13.9400,13.9600,4699496,67834186.00
2025-03-03,920885.BJ,13.9900,14.3700,13.6800,14.1900,3633875,51216025.00
2025-03-04,920885.BJ,14.1800,16.3400,14.0600,15.9100,13412248,207426167.00
2025-03-05,920885.BJ,15.4600,19.4100,15.3300,17.5400,19382922,330099239.00
2025-03-06,920885.BJ,17.1600,17.6800,16.5100,17.0300,13073364,223078833.00
2025-03-07,920885.BJ,16.9900,17.7300,16.6000,17.2100,9793959,168281686.00
2025-03-10,920885.BJ,17.2100,18.3500,16.9600,18.2500,13208200,236188828.00
2025-03-11,920885.BJ,17.8100,20.9500,17.6400,18.7700,19522400,373550936.00
2025-03-12,920885.BJ,18.5900,19.6500,17.6100,17.7700,15532130,287972738.00
2025-03-13,920885.BJ,17.4600,17.7500,16.6600,17.0800,10357366,177707622.00
2025-03-14,920885.BJ,17.2600,17.5100,16.6500,17.4500,7836420,134631475.00
2025-03-17,920885.BJ,17.4500,17.8800,17.3500,17.4600,7584351,133605890.00
2025-03-18,920885.BJ,17.4900,17.8400,17.2600,17.5800,6442805,113120550.00
2025-03-19,920885.BJ,17.4900,17.8400,16.8400,16.8400,7486124,129677204.00
2025-03-20,920885.BJ,16.5500,16.9500,15.7600,15.7600,7788240,127955204.00
2025-03-21,920885.BJ,15.4600,16.0600,15.1700,15.5700,4715494,73736351.00
2025-03-24,920885.BJ,15.8100,16.3600,14.8700,15.8100,5589668,88021012.00
2025-03-25,920885.BJ,15.7100,16.7600,15.6600,16.5400,6756891,110671413.00
2025-03-26,920885.BJ,16.3200,16.6900,16.0800,16.1100,4908446,80546572.00
2025-03-27,920885.BJ,16.1400,16.1400,15.2900,15.7400,3850767,60561034.00
2025-03-28,920885.BJ,15.4700,15.8900,14.9900,15.1200,3188328,49100232.00
