date,symbol,open,high,low,close,volume,amount
2025-02-06,920066.BJ,23.5000,25.0100,23.4700,24.8600,290052,10000159.00
2025-02-07,920066.BJ,24.7000,26.1600,24.6700,25.7900,691237,24903973.00
2025-02-10,920066.BJ,25.7900,26.2500,25.3400,26.2200,651684,23849643.00
2025-02-11,920066.BJ,26.0700,27.4700,25.9200,26.9700,879977,33247494.00
2025-02-12,920066.BJ,26.6900,26.9200,26.2900,26.6400,477077,17834452.00
2025-02-13,920066.BJ,26.6200,26.6800,25.9100,25.9200,399002,14792341.00
2025-02-14,920066.BJ,25.6800,26.5900,25.4100,26.5200,513551,18664790.00
2025-02-17,920066.BJ,26.3800,26.5500,26.1000,26.1600,316708,11724509.00
2025-02-18,920066.BJ,25.8400,26.5100,25.5500,25.5900,207522,7595506.00
2025-02-19,920066.BJ,25.9100,25.9200,25.1800,25.9000,333255,12033428.00
2025-02-20,920066.BJ,26.1100,26.8700,25.5900,26.6900,649315,24157170.00
2025-02-21,920066.BJ,26.1300,26.6700,26.0200,26.3600,563770,20937288.00
2025-02-24,920066.BJ,26.7600,26.8700,26.0600,26.5200,1075025,40200576.00
2025-02-25,920066.BJ,26.0500,26.5300,25.8200,26.0900,631141,23213465.00
2025-02-26,920066.BJ,26.1600,27.1700,25.9500,26.6800,1205848,45326924.00
2025-02-27,920066.BJ,26.4900,26.9700,26.1100,26.9700,789112,29493625.00
2025-02-28,920066.BJ,26.8300,30.1500,26.5100,27.8300,2066775,82923236.00
2025-03-03,920066.BJ,28.9000,33.3600,28.9000,31.2300,3617931,155117737.00
2025-03-04,920066.BJ,30.6400,31.0700,28.7500,30.6900,2288409,97324642.00
2025-03-05,920066.BJ,30.1900,32.1900,29.1700,31.3000,2207662,95351650.00
2025-03-06,920066.BJ,30.9500,31.5900,29.2600,29.7900,1817739,77422652.00
2025-03-07,920066.BJ,29.8100,31.1500,29.1400,29.7500,1333880,56373371.00
2025-03-10,920066.BJ,29.5900,30.3700,29.2500,30.3600,1231525,51897378.00
2025-03-11,920066.BJ,29.4800,33.0300,29.4400,32.3100,2473124,109439959.00
2025-03-12,920066.BJ,32.2100,34.1300,31.3600,31.4100,3091463,142692288.00
2025-03-13,920066.BJ,30.8800,33.1300,30.6900,33.0600,2420165,108515050.00
2025-03-14,920066.BJ,33.4200,33.9700,32.4100,33.0100,2284077,106152399.00
2025-03-17,920066.BJ,33.0800,33.8900,31.9800,33.4300,2012499,94288593.00
