date,symbol,open,high,low,close,volume,amount
2025-02-06,688376.SH,33.3900,34.1200,33.1300,33.9100,1051240,35741372.00
2025-02-07,688376.SH,33.8700,34.8400,33.7400,34.2200,1374410,47385492.00
2025-02-10,688376.SH,34.1200,34.4400,33.6300,34.2000,1142104,38910570.00
2025-02-11,688376.SH,34.1100,34.1100,33.4600,33.7300,649542,21972659.00
2025-02-12,688376.SH,33.6600,34.0000,33.5400,33.9100,825321,28024313.00
2025-02-13,688376.SH,33.8400,34.0000,33.0400,33.0800,906390,30381401.00
2025-02-14,688376.SH,32.9600,33.3200,32.8400,33.2300,558189,18563253.00
2025-02-17,688376.SH,33.5000,36.7100,33.2600,36.4200,3397418,120281216.00
2025-02-18,688376.SH,36.4400,38.6100,36.2400,36.5900,3049348,114544212.00
2025-02-19,688376.SH,36.9400,37.6900,36.6900,37.1600,1539355,57536352.00
2025-02-20,688376.SH,36.7600,37.5600,36.2200,37.3100,1806590,66906876.00
2025-02-21,688376.SH,37.3900,38.3600,36.9100,38.2500,1792072,68317316.00
2025-02-24,688376.SH,38.4600,41.2900,38.2900,39.7200,2924919,117705898.00
2025-02-25,688376.SH,39.5700,40.1300,38.6300,39.0700,1466773,57870780.00
2025-02-26,688376.SH,39.0700,39.4600,38.3700,39.0600,1109136,43463371.00
2025-02-27,688376.SH,38.6000,39.0200,37.3100,37.7500,2947150,112069656.00
2025-02-28,688376.SH,37.5800,38.0000,36.7300,36.8600,1403326,52216957.00
2025-03-03,688376.SH,37.0400,38.9700,36.7400,37.8100,2079434,79392315.00
2025-03-04,688376.SH,37.3200,39.1900,37.1700,38.7600,1376071,52969555.00
2025-03-05,688376.SH,39.3600,39.3600,37.0500,37.4500,1862711,70648704.00
2025-03-06,688376.SH,37.6900,40.1900,37.6900,39.8300,3553946,140221089.00
2025-03-07,688376.SH,39.4500,39.4700,38.3000,38.6400,1863787,72909494.00
2025-03-10,688376.SH,39.8000,42.1600,38.4900,38.6200,3600955,145805800.00
2025-03-11,688376.SH,38.1700,39.6700,37.9300,38.5200,2167774,84099031.00
2025-03-12,688376.SH,38.6100,38.9300,37.7900,38.2200,1743797,67194592.00
2025-03-13,688376.SH,38.0500,38.2000,36.6400,37.2700,2233238,83689128.00
2025-03-14,688376.SH,37.3200,37.9200,36.8700,37.7100,1047435,39533567.00
2025-03-17,688376.SH,37.7200,38.1600,37.2800,38.0000,842114,31971743.00
2025-03-18,688376.SH,38.0000,39.5700,37.8700,39.3100,2273720,89020198.00
2025-03-19,688376.SH,39.3100,39.3100,37.6300,37.8700,1217217,46758180.00
2025-03-20,688376.SH,37.8700,38.1600,37.3400,37.4600,726244,27540136.00
2025-03-21,688376.SH,37.4800,37.7400,36.5200,37.1600,801771,29972755.00
2025-03-24,688376.SH,37.1600,37.5700,35.8200,36.8600,1049264,38894153.00
2025-03-25,688376.SH,36.9000,37.2400,36.6100,36.8400,711554,26312058.00
2025-03-26,688376.SH,36.8400,37.3100,36.5200,37.1700,342596,12767799.00
2025-03-27,688376.SH,37.1100,38.3000,36.5600,37.9500,1275895,48539454.00
2025-03-28,688376.SH,38.3800,39.2900,37.4100,37.4600,1555581,60148636.00
2025-03-31,688376.SH,36.8400,38.4000,36.6300,37.9400,1198912,45509418.00
2025-04-01,688376.SH,37.8900,38.4900,37.8300,38.3300,891196,34218496.00
2025-04-02,688376.SH,38.2100,38.7600,37.4500,37.6500,846987,32386230.00
2025-04-03,688376.SH,36.9800,37.8900,36.6900,36.8200,801190,29864095.00
2025-04-07,688376.SH,35.6200,35.6200,30.8400,32.8200,1728899,58282960.00
