date,symbol,open,high,low,close,volume,amount
2025-02-06,300966.SZ,15.8500,16.0000,15.6000,15.9900,1309667,20763323.00
2025-02-07,300966.SZ,16.1000,16.4600,15.9600,16.3500,2005200,32674482.00
2025-02-10,300966.SZ,16.5600,16.9600,16.3900,16.9500,2338600,39238724.00
2025-02-11,300966.SZ,16.9200,16.9800,16.5000,16.6900,1492416,24825244.00
2025-02-12,300966.SZ,16.6900,16.7900,16.4400,16.6300,1402600,23283600.00
2025-02-13,300966.SZ,16.6000,16.7500,16.4100,16.4600,1358200,22464150.00
2025-02-14,300966.SZ,16.5000,16.9000,16.4900,16.6300,1512800,25305950.00
2025-02-17,300966.SZ,16.6800,16.9300,16.6100,16.7900,1462817,24560676.00
2025-02-18,300966.SZ,16.8000,16.9500,16.1400,16.2300,1465800,24165798.00
2025-02-19,300966.SZ,16.2400,16.6900,16.1200,16.6000,1465200,24170043.00
2025-02-20,300966.SZ,16.7600,16.9900,16.5800,16.7800,1200600,20169208.00
2025-02-21,300966.SZ,16.8400,17.0400,16.5100,16.7900,1707400,28500926.00
2025-02-24,300966.SZ,17.0400,17.1500,16.6700,16.8800,1921600,32410057.00
2025-02-25,300966.SZ,16.8000,17.0800,16.5800,16.8800,1519200,25671070.00
2025-02-26,300966.SZ,16.8600,17.1800,16.8600,17.1500,1655924,28193597.00
2025-02-27,300966.SZ,17.1600,17.5000,16.8200,17.2000,2936800,50398867.00
2025-02-28,300966.SZ,17.2000,17.3800,16.6500,16.7500,2349000,39939270.00
2025-03-03,300966.SZ,16.7400,17.1900,16.6600,16.9700,2051942,34897997.00
2025-03-04,300966.SZ,17.0000,17.1700,16.8200,17.1600,1680900,28613684.00
2025-03-05,300966.SZ,17.0700,17.1800,16.6000,16.8800,2265793,38051941.00
2025-03-06,300966.SZ,16.8800,17.2300,16.7500,17.0300,2098951,35808209.00
2025-03-07,300966.SZ,17.1200,17.1200,16.6000,16.7500,1789600,30135222.00
2025-03-10,300966.SZ,16.9000,17.1700,16.7700,17.0300,1624800,27625037.00
2025-03-11,300966.SZ,16.8400,17.0000,16.6300,16.9800,1674200,28131147.00
2025-03-12,300966.SZ,16.9900,17.0800,16.8100,17.0000,1673200,28410276.00
2025-03-13,300966.SZ,16.9300,17.0500,16.6400,16.8400,1250300,21040789.00
2025-03-14,300966.SZ,17.0100,20.2100,16.9100,19.6600,14056465,254870597.00
2025-03-17,300966.SZ,18.6000,18.6000,18.0400,18.1600,11496113,209775620.00
2025-03-18,300966.SZ,18.2000,18.2700,17.8100,17.9000,6224871,111947030.00
2025-03-19,300966.SZ,17.7900,18.0000,17.4100,17.6200,4911700,86735249.00
2025-03-20,300966.SZ,17.5800,17.6200,17.3500,17.5600,3315900,58008189.00
2025-03-21,300966.SZ,17.7000,17.7300,17.0700,17.1200,3557000,61692925.00
2025-03-24,300966.SZ,16.9500,17.1900,15.8900,16.2600,4844200,79983879.00
2025-03-25,300966.SZ,16.4000,16.5800,15.9300,16.4000,3038200,49267187.00
2025-03-26,300966.SZ,16.4000,16.7400,16.2600,16.5500,2544024,42203272.00
2025-03-27,300966.SZ,16.5500,16.7800,16.1400,16.6900,2712100,44775265.00
2025-03-28,300966.SZ,16.9500,17.0300,16.3700,16.3700,2674200,44723194.00
2025-03-31,300966.SZ,16.1300,16.2200,15.8400,16.1400,2628900,42158287.00
2025-04-01,300966.SZ,16.0800,17.1200,16.0800,16.8500,4641400,78287663.00
2025-04-02,300966.SZ,16.9600,17.1000,16.6900,16.8800,2390726,40458674.00
2025-04-03,300966.SZ,16.7500,17.1800,16.6700,17.0300,2461426,41803972.00
2025-04-07,300966.SZ,16.1000,16.2600,13.6200,13.7000,4784600,70506048.00
2025-04-08,300966.SZ,13.8300,14.8600,13.8300,14.4800,3240500,46828629.00
2025-04-09,300966.SZ,14.1800,14.8900,13.0400,14.7600,3419100,47896335.00
2025-04-10,300966.SZ,15.5100,15.8700,15.0500,15.5000,3903200,60543997.00
2025-04-11,300966.SZ,15.2500,15.5700,15.0700,15.2600,2649000,40605826.00
2025-04-14,300966.SZ,15.5600,16.0000,15.3500,15.5600,2650271,41470390.00
2025-04-15,300966.SZ,15.6800,15.8800,15.4500,15.6400,1833500,28645410.00
2025-04-16,300966.SZ,15.6500,15.6700,14.9200,15.2400,2012824,30752675.00
2025-04-17,300966.SZ,15.2800,15.6400,15.1100,15.3600,2006810,31038022.00
2025-04-18,300966.SZ,15.6500,15.7500,15.1500,15.3100,2809700,43271090.00
2025-04-21,300966.SZ,15.2000,15.8300,15.0100,15.7700,2720900,42370279.00
2025-04-22,300966.SZ,15.8500,15.8900,15.6100,15.7300,1653400,26020511.00
2025-04-23,300966.SZ,15.7500,15.9400,15.5800,15.6600,1566400,24674324.00
2025-04-24,300966.SZ,15.5900,15.9400,15.3700,15.5800,2239500,35028778.00
2025-04-25,300966.SZ,15.5800,15.7800,15.3300,15.4300,1688000,26154472.00
2025-04-28,300966.SZ,15.4500,15.5600,15.1100,15.4300,1468700,22572880.00
2025-04-29,300966.SZ,15.3700,15.9500,15.1800,15.8100,2460066,38820911.00
2025-04-30,300966.SZ,16.1400,16.2200,15.9700,16.0600,1563000,25134472.00
2025-05-06,300966.SZ,16.2100,16.5500,16.0900,16.5200,1713200,28098016.00
2025-05-07,300966.SZ,16.7900,17.0000,16.4300,16.6100,2331886,38939424.00
2025-05-08,300966.SZ,16.5700,16.8800,16.5100,16.7500,1440600,24150415.00
2025-05-09,300966.SZ,16.6600,16.9000,16.5000,16.5200,1763600,29269629.00
2025-05-12,300966.SZ,16.6300,16.8800,16.4100,16.8300,2686000,44745951.00
2025-05-13,300966.SZ,16.8300,16.8700,16.5700,16.6000,2222300,37130532.00
2025-05-14,300966.SZ,16.5300,16.7100,16.4100,16.4400,1625900,26854725.00
2025-05-15,300966.SZ,16.4200,16.9200,16.2500,16.7500,3064486,51104012.00
2025-05-16,300966.SZ,16.7500,17.2300,16.5000,17.1200,2957700,50157657.00
2025-05-19,300966.SZ,17.1100,17.1600,16.8100,17.1400,2131600,36239804.00
2025-05-20,300966.SZ,17.1400,17.8500,17.1300,17.4600,3108966,54366960.00
2025-05-21,300966.SZ,17.3400,17.8000,17.2300,17.3400,3006300,52440239.00
2025-05-22,300966.SZ,17.1700,17.4300,16.9300,17.1500,2233900,38369798.00
2025-05-23,300966.SZ,17.0600,17.7400,17.0600,17.2800,3917600,68616193.00
2025-05-26,300966.SZ,17.3200,17.6000,16.8800,17.0900,2583600,44167988.00
2025-05-27,300966.SZ,17.1300,17.8500,17.0100,17.4600,3713800,64589875.00
2025-05-28,300966.SZ,17.3900,17.4900,17.0200,17.1100,2249000,38616317.00
2025-05-29,300966.SZ,17.1500,17.5500,17.0000,17.5200,2650800,46171705.00
2025-05-30,300966.SZ,17.5000,17.8800,17.3600,17.4300,2876300,50633146.00
2025-06-03,300966.SZ,17.2900,17.9300,17.2600,17.8100,2691800,47806314.00
2025-06-04,300966.SZ,17.8100,17.8800,17.6100,17.7900,1998800,35439933.00
2025-06-05,300966.SZ,17.8300,17.8500,17.4100,17.5800,2058700,36198565.00
2025-06-06,300966.SZ,17.5500,18.1000,17.4500,17.8500,3265900,57931761.00
2025-06-09,300966.SZ,17.8400,18.5800,17.7600,18.4400,4566770,83667914.00
2025-06-10,300966.SZ,18.6500,19.7800,18.5800,18.7500,10776530,206829555.00
2025-06-11,300966.SZ,18.7300,18.9000,18.3900,18.4300,6195600,115016764.00
2025-06-12,300966.SZ,18.6000,18.6000,18.2000,18.5100,4035830,74290739.00
2025-06-13,300966.SZ,19.1100,19.3700,17.9700,18.0200,4874200,89670157.00
2025-06-16,300966.SZ,17.9700,18.5500,17.7200,18.2600,3627400,66037313.00
2025-06-17,300966.SZ,18.3200,18.7800,17.9000,18.1300,2978400,54426935.00
2025-06-18,300966.SZ,18.0400,18.0600,17.7100,17.8200,2344900,41920361.00
2025-06-19,300966.SZ,17.8700,17.8800,17.1100,17.2000,2395100,41631025.00
