date,symbol,open,high,low,close,volume,amount
2025-02-06,600359.SH,6.3900,6.5200,6.3300,6.4700,5007450,32208669.00
2025-02-07,600359.SH,6.4900,6.5400,6.4100,6.4900,5257881,34068390.00
2025-02-10,600359.SH,6.4800,6.5500,6.4700,6.5400,4113188,26818197.00
2025-02-11,600359.SH,6.5500,6.6000,6.4600,6.5600,5762322,37649853.00
2025-02-12,600359.SH,6.5700,6.5900,6.4900,6.5700,4067810,26587230.00
2025-02-13,600359.SH,6.5500,6.6300,6.5300,6.5600,4594200,30266074.00
2025-02-14,600359.SH,6.5700,6.5900,6.4400,6.4500,7834000,50899664.00
2025-02-17,600359.SH,6.4500,6.5700,6.4300,6.5700,10175550,66138377.00
2025-02-18,600359.SH,6.5300,6.5600,6.3500,6.3500,6357800,41012313.00
2025-02-19,600359.SH,6.3700,6.4800,6.3600,6.4800,4381200,28163124.00
2025-02-20,600359.SH,6.4700,6.5700,6.4400,6.5600,5130201,33475792.00
2025-02-21,600359.SH,6.5500,6.6200,6.4700,6.5400,7133646,46570373.00
2025-02-24,600359.SH,6.7700,6.8500,6.5900,6.6000,21377951,143829673.00
2025-02-25,600359.SH,6.5000,6.5300,6.3900,6.4100,11322879,72922043.00
2025-02-26,600359.SH,6.4100,6.4500,6.3800,6.4400,6395106,40995394.00
2025-02-27,600359.SH,6.4500,6.4900,6.3900,6.4700,6696791,43172223.00
2025-02-28,600359.SH,6.4500,6.4500,6.2600,6.2900,7972300,50515041.00
2025-03-03,600359.SH,6.3200,6.3900,6.2800,6.3400,5804329,36815331.00
2025-03-04,600359.SH,6.4100,6.4600,6.3200,6.4500,5802860,37128192.00
2025-03-05,600359.SH,6.4900,6.5100,6.3300,6.3900,5096500,32638506.00
2025-03-06,600359.SH,6.3900,6.4500,6.3500,6.4400,5060077,32457789.00
2025-03-07,600359.SH,6.4200,6.6800,6.3800,6.5300,11106735,72763757.00
2025-03-10,600359.SH,6.5800,6.8500,6.5800,6.7500,21385084,144596905.00
