date,symbol,open,high,low,close,volume,amount
2025-02-06,920879.BJ,7.8800,8.1700,7.7700,8.1500,621828,7344052.00
2025-02-07,920879.BJ,8.0800,8.6400,8.0800,8.5100,1277807,15809380.00
2025-02-10,920879.BJ,8.5600,8.7600,8.5100,8.7600,1051095,13389672.00
2025-02-11,920879.BJ,8.8200,9.0700,8.7500,8.8900,2480917,32577094.00
2025-02-12,920879.BJ,8.8100,8.9800,8.7000,8.9400,1040698,13579886.00
2025-02-13,920879.BJ,10.1800,10.1800,8.9400,9.1000,2394574,32934909.00
2025-02-14,920879.BJ,9.0600,9.0700,8.8100,8.9400,1260029,16536651.00
2025-02-17,920879.BJ,9.1100,9.5000,9.0400,9.3400,1718462,23502580.00
2025-02-18,920879.BJ,9.2400,9.3800,8.8100,8.8300,1450750,19318866.00
2025-02-19,920879.BJ,8.8400,8.9500,8.7400,8.9500,1437875,18799529.00
2025-02-20,920879.BJ,8.9500,9.4600,8.9400,9.3200,2023873,27486868.00
2025-02-21,920879.BJ,9.3600,9.4200,9.1100,9.4200,1769293,24267075.00
2025-02-24,920879.BJ,9.4200,9.7100,9.2900,9.4800,1341935,18757079.00
2025-02-25,920879.BJ,9.3500,9.4900,9.2400,9.3200,1195412,16505155.00
2025-02-26,920879.BJ,9.3300,9.5900,9.3000,9.4900,1051485,14652337.00
2025-02-27,920879.BJ,9.5700,9.7000,9.4200,9.6900,1693154,23840123.00
2025-02-28,920879.BJ,9.8500,9.8600,9.5100,9.5700,1400770,20031414.00
2025-03-03,920879.BJ,9.5900,9.8500,9.3900,9.7600,1560502,22270421.00
2025-03-04,920879.BJ,9.6100,10.2500,9.6100,10.2000,2445154,36072299.00
2025-03-05,920879.BJ,10.0800,11.0700,10.0000,10.8000,3746015,58118098.00
2025-03-06,920879.BJ,11.0700,12.7600,10.4600,11.8800,7430592,125496441.00
2025-03-07,920879.BJ,12.0300,13.1000,11.3900,11.5600,6513794,117118756.00
2025-03-10,920879.BJ,11.5400,15.0200,10.9400,14.2600,14828178,297009722.00
2025-03-11,920879.BJ,13.5800,14.1800,12.6200,12.7600,10747870,210431808.00
2025-03-12,920879.BJ,12.6800,13.3600,12.0900,13.0700,7796127,144700481.00
2025-03-13,920879.BJ,12.9000,13.0700,11.8800,12.1700,6407133,115982220.00
2025-03-14,920879.BJ,12.1300,12.4100,12.0500,12.3200,4068814,73521339.00
2025-03-17,920879.BJ,12.5200,12.6600,12.3200,12.5100,4024888,74036184.00
2025-03-18,920879.BJ,12.5100,13.1600,12.4000,12.7300,4998890,93720103.00
2025-03-19,920879.BJ,12.6500,12.7000,11.4600,11.5600,4657784,82730936.00
2025-03-20,920879.BJ,11.6600,11.8400,11.1100,11.2000,2905223,49241024.00
2025-03-21,920879.BJ,11.0800,11.3000,10.6600,10.7400,2274919,36788053.00
2025-03-24,920879.BJ,10.8400,11.2600,10.5600,11.1700,2501301,40370018.00
2025-03-25,920879.BJ,11.1900,12.1300,11.1400,11.8300,4590878,79532830.00
2025-03-26,920879.BJ,11.5900,12.1400,11.5800,11.7300,2625402,45718007.00
2025-03-27,920879.BJ,11.7500,11.7500,11.4300,11.5400,1941561,33082820.00
2025-03-28,920879.BJ,11.5200,11.5800,10.8500,10.8900,2093614,34491613.00
2025-03-31,920879.BJ,10.9900,11.2700,10.5900,11.1200,1712223,27594854.00
2025-04-01,920879.BJ,11.2800,12.0800,11.1400,12.0800,3708805,63970968.00
2025-04-02,920879.BJ,11.9400,12.2100,11.7700,11.9400,2077020,36489876.00
2025-04-03,920879.BJ,11.7300,12.5700,11.7300,12.4700,3637150,65908766.00
2025-04-07,920879.BJ,11.7500,12.0800,10.0700,10.5800,3910640,64379947.00
2025-04-08,920879.BJ,10.7100,11.2100,10.5200,11.2100,2799206,44697603.00
2025-04-09,920879.BJ,10.8600,12.3300,10.5900,12.2200,4958452,86312885.00
2025-04-10,920879.BJ,12.1100,13.0400,12.1100,12.3900,6041233,113152297.00
2025-04-11,920879.BJ,12.1500,13.2900,12.1500,12.7700,4352132,82069587.00
2025-04-14,920879.BJ,13.0800,13.4400,12.7700,12.8900,3810495,73400763.00
2025-04-15,920879.BJ,12.7600,13.1600,12.5900,13.1200,2854211,54150290.00
2025-04-16,920879.BJ,13.1700,13.3500,12.4900,12.8600,2560250,48636411.00
2025-04-17,920879.BJ,12.6300,13.3100,12.6100,13.0500,2850427,54735241.00
2025-04-18,920879.BJ,12.9900,14.6700,12.7800,14.6000,6608180,134116962.00
2025-04-21,920879.BJ,14.5200,14.5200,13.6600,14.2500,5210104,107385884.00
2025-04-22,920879.BJ,14.8900,14.8900,13.8000,13.8000,4260883,89394027.00
2025-04-23,920879.BJ,13.9900,13.9900,13.3500,13.3600,3487884,69871204.00
2025-04-24,920879.BJ,13.4400,13.7800,12.7600,13.3500,3833801,75251543.00
2025-04-25,920879.BJ,13.2400,13.8400,12.7600,13.0000,2776971,54374356.00
2025-04-28,920879.BJ,13.3400,13.4100,12.5900,12.6400,2328065,44396545.00
2025-04-29,920879.BJ,12.4400,13.1200,12.4400,13.1200,1843607,35009335.00
2025-04-30,920879.BJ,13.2700,13.5500,13.0400,13.2100,1918123,37601893.00
2025-05-06,920879.BJ,13.3200,13.7500,13.2900,13.7300,2343636,46747496.00
2025-05-07,920879.BJ,13.9000,14.1600,13.5200,13.9600,2709928,54994958.00
2025-05-08,920879.BJ,13.9400,13.9500,13.7500,13.8200,1858517,37841560.00
2025-05-09,920879.BJ,13.9800,13.9800,13.5700,13.6800,2273982,38104332.00
2025-05-12,920879.BJ,13.6800,13.8400,13.5700,13.7400,2673448,44450583.00
2025-05-13,920879.BJ,13.8900,13.9700,13.1400,13.1400,2334003,38206676.00
2025-05-14,920879.BJ,13.0900,13.2700,12.7600,13.1200,2592817,40835667.00
2025-05-15,920879.BJ,13.1100,13.4000,13.0500,13.3900,2253637,36362693.00
2025-05-16,920879.BJ,13.4800,13.8200,13.2400,13.2900,2500330,41019897.00
2025-05-19,920879.BJ,13.2500,13.6600,13.1700,13.6100,1988087,32487624.00
2025-05-20,920879.BJ,13.8100,14.1000,13.5600,13.9600,3390643,57020055.00
2025-05-21,920879.BJ,14.0800,14.9700,14.0500,14.1500,4746084,83070860.00
2025-05-22,920879.BJ,13.9800,14.0600,13.1000,13.2700,3461645,56769037.00
2025-05-23,920879.BJ,13.1600,13.4100,12.7600,12.8100,2103636,33541590.00
2025-05-26,920879.BJ,12.3800,13.6600,12.3800,13.6600,2938679,47459761.00
2025-05-27,920879.BJ,13.6000,14.0700,13.3800,13.7300,2742481,45614753.00
2025-05-28,920879.BJ,13.6500,15.4200,13.5900,14.7200,8961362,161054760.00
2025-05-29,920879.BJ,14.5600,15.1200,14.3500,14.7200,4683295,83068439.00
2025-05-30,920879.BJ,14.5100,14.6300,13.8900,13.9500,3632521,62402846.00
2025-06-03,920879.BJ,13.8200,14.4000,13.6600,14.2400,1948633,33340909.00
2025-06-04,920879.BJ,14.4000,14.6800,14.1600,14.3200,1849071,32311410.00
2025-06-05,920879.BJ,14.3200,14.7000,14.1900,14.2900,2380855,41659796.00
2025-06-06,920879.BJ,14.3100,14.3200,13.8900,14.0300,1638945,28056979.00
2025-06-09,920879.BJ,14.2200,14.5400,14.0700,14.5000,2298040,40037847.00
2025-06-10,920879.BJ,14.4400,14.7100,14.1300,14.2100,2217394,38829984.00
2025-06-11,920879.BJ,14.3300,14.3300,13.8300,13.9800,3006834,51337951.00
2025-06-12,920879.BJ,13.9800,14.1200,13.7000,13.9800,2295702,38752935.00
2025-06-13,920879.BJ,13.9200,14.8000,13.7200,14.2200,4140654,71943802.00
2025-06-16,920879.BJ,14.0200,14.3600,13.9200,14.0300,2297617,39376344.00
2025-06-17,920879.BJ,14.1100,14.4400,13.9000,14.2200,2184641,37561065.00
2025-06-18,920879.BJ,14.2300,14.3500,13.7200,13.8700,2098521,35519688.00
2025-06-19,920879.BJ,13.7600,13.8700,13.0800,13.2900,2554626,41687290.00
2025-06-20,920879.BJ,13.4700,13.6600,13.0800,13.3100,1742019,28315793.00
2025-06-23,920879.BJ,13.3000,13.5000,13.1200,13.4900,1218832,19785970.00
2025-06-24,920879.BJ,13.3700,13.8500,13.3700,13.7900,1292194,21567073.00
2025-06-25,920879.BJ,13.8800,13.9100,13.6400,13.8100,1453939,24388977.00
2025-06-26,920879.BJ,13.8200,14.3100,13.7600,13.9000,2431638,41591618.00
2025-06-27,920879.BJ,14.4000,14.6800,14.1200,14.2000,2593986,45085631.00
2025-06-30,920879.BJ,14.1500,14.3500,14.0800,14.1000,1664852,28690850.00
2025-07-01,920879.BJ,14.1900,14.2600,14.0200,14.1700,971369,16675673.00
2025-07-02,920879.BJ,14.2600,14.3900,14.0800,14.3900,1714708,29630418.00
2025-07-03,920879.BJ,14.3300,14.3600,14.1200,14.3500,1298794,22474428.00
2025-07-04,920879.BJ,14.3000,14.3000,13.9600,14.0400,1540868,26377769.00
2025-07-07,920879.BJ,13.9600,14.4500,13.7500,14.2300,2129510,36583544.00
2025-07-08,920879.BJ,14.2000,14.4000,14.0800,14.3600,1515777,26311939.00
2025-07-09,920879.BJ,14.3700,14.5400,14.2600,14.3600,1170428,20451070.00
2025-07-10,920879.BJ,14.3100,15.1400,13.9900,15.0000,3591756,63751543.00
2025-07-11,920879.BJ,14.8900,15.7900,14.8200,15.6900,3763651,70308591.00
2025-07-14,920879.BJ,16.0400,16.2800,15.3700,15.9300,2823880,54161414.00
2025-07-15,920879.BJ,15.7100,16.1100,15.5600,15.6300,1884089,36094133.00
2025-07-16,920879.BJ,15.8200,18.8100,15.7200,17.7700,8999975,193206134.00
2025-07-17,920879.BJ,17.2800,17.8400,16.7200,17.6300,6298799,131341675.00
2025-07-18,920879.BJ,17.3700,18.2500,17.0400,17.2000,6423374,137971872.00
2025-07-21,920879.BJ,22.3600,22.3600,21.0300,22.3600,16193009,438857473.00
2025-07-22,920879.BJ,26.9800,29.0600,26.9000,29.0600,21983041,759839126.00
2025-07-23,920879.BJ,29.6100,37.7400,29.0600,31.3700,33084072,1342382097.00
2025-07-24,920879.BJ,32.0800,33.9300,29.7300,29.7300,25316319,973896039.00
2025-07-25,920879.BJ,28.0300,28.9800,25.3100,25.9900,22958070,756867846.00
2025-07-28,920879.BJ,25.6100,26.4200,24.6800,25.7400,13836998,427047056.00
2025-07-29,920879.BJ,25.7500,31.5700,25.0300,30.9800,24202715,818241790.00
2025-07-30,920879.BJ,28.8700,30.6800,27.1100,27.2700,17497675,615236327.00
2025-07-31,920879.BJ,26.4600,27.5400,25.9200,26.0700,10978292,352582484.00
2025-08-01,920879.BJ,25.7500,27.0100,25.2600,26.1300,9237826,293425629.00
2025-08-04,920879.BJ,26.3200,27.4400,24.8400,24.8700,10283875,325496790.00
2025-08-05,920879.BJ,24.5100,25.0700,23.4700,23.6400,9966529,290217256.00
2025-08-06,920879.BJ,23.7700,23.8800,22.4600,23.2000,10085607,282221156.00
2025-08-07,920879.BJ,23.0300,24.0400,22.7800,23.3600,7660345,218191860.00
2025-08-08,920879.BJ,23.0300,25.7600,22.7900,24.5500,12237529,364095718.00
2025-08-11,920879.BJ,24.2800,24.8300,23.4600,23.6100,7554305,218865302.00
2025-08-12,920879.BJ,23.6100,23.6100,22.6200,22.6900,6454456,179989672.00
2025-08-13,920879.BJ,22.7000,23.1700,22.5300,22.9100,4910268,136518494.00
2025-08-14,920879.BJ,22.9100,23.8400,22.6600,23.2400,7229375,205757420.00
2025-08-15,920879.BJ,23.0300,23.2800,22.5200,23.1500,6254669,174189640.00
2025-08-18,920879.BJ,23.2200,24.0900,23.1600,24.0000,6885060,198066200.00
2025-08-19,920879.BJ,24.1100,25.0700,23.6100,24.4300,8303629,245368998.00
2025-08-20,920879.BJ,24.1800,24.3200,23.6800,23.9900,4771123,139057754.00
2025-08-21,920879.BJ,24.0000,24.5100,23.1000,23.1400,5830166,168389982.00
2025-08-22,920879.BJ,23.0500,23.2800,22.7000,22.9400,4342569,120751198.00
2025-08-25,920879.BJ,22.9300,23.3900,22.8700,23.1800,3895705,109409354.00
2025-08-26,920879.BJ,23.2100,23.2100,22.5200,22.6200,4158346,114808304.00
2025-08-27,920879.BJ,22.5200,22.6200,21.3100,21.3900,6008261,160072087.00
2025-08-28,920879.BJ,21.4500,21.8600,20.9800,21.7300,4332295,112905973.00
2025-08-29,920879.BJ,21.8000,22.7000,21.8000,21.9200,4316366,117021219.00
2025-09-01,920879.BJ,21.8200,21.9600,21.4700,21.9600,3033791,80065177.00
2025-09-02,920879.BJ,22.0500,22.2000,21.3500,21.9400,3382444,89565824.00
2025-09-03,920879.BJ,21.9600,22.3300,21.5200,21.7000,2575885,68246628.00
2025-09-04,920879.BJ,21.6200,22.0900,21.2400,21.5000,2608148,68417797.00
2025-09-05,920879.BJ,21.5900,22.0000,21.4900,22.0000,2444423,64453761.00
