date,symbol,open,high,low,close,volume,amount
2025-02-06,920021.BJ,5.5700,6.1600,5.4900,6.0900,24252753,142333889.00
2025-02-07,920021.BJ,6.0200,6.5700,5.9800,6.3400,37220628,233861074.00
2025-02-10,920021.BJ,6.4400,6.6800,6.3400,6.6600,33751872,220456816.00
2025-02-11,920021.BJ,6.6800,8.6500,6.5200,8.1900,77432307,580491665.00
2025-02-12,920021.BJ,7.6500,8.1600,7.4400,7.6000,57443054,445942378.00
2025-02-13,920021.BJ,7.6800,8.5600,7.4800,7.8300,60347273,479828195.00
2025-02-14,920021.BJ,7.4900,7.7500,7.2300,7.4700,39599935,297427796.00
2025-02-17,920021.BJ,8.2400,8.2800,7.4900,7.6000,40183206,316164751.00
2025-02-18,920021.BJ,7.4400,7.7700,7.1000,7.1500,29152274,215982522.00
2025-02-19,920021.BJ,7.1200,7.4400,7.1200,7.3900,23550728,171985321.00
2025-02-20,920021.BJ,7.2900,7.5500,7.2400,7.3700,24062036,177985778.00
2025-02-21,920021.BJ,7.5600,7.7500,7.2500,7.6800,31583390,238508331.00
2025-02-24,920021.BJ,7.8200,7.9800,7.4000,7.5400,27800916,214582454.00
2025-02-25,920021.BJ,7.2900,7.4900,7.1600,7.2400,19725059,144393366.00
2025-02-26,920021.BJ,7.4400,7.4400,7.1400,7.1900,16524302,120114501.00
2025-02-27,920021.BJ,7.1900,7.3600,6.9900,7.3400,21970220,157731832.00
2025-02-28,920021.BJ,7.2400,7.3900,6.8500,6.8800,19025685,135535946.00
2025-03-03,920021.BJ,6.8900,7.2000,6.7900,7.0600,16078787,112849321.00
2025-03-04,920021.BJ,7.0700,7.5100,6.9900,7.5000,26528038,194084089.00
2025-03-05,920021.BJ,7.6200,7.7700,7.3500,7.6000,29533791,223882342.00
2025-03-06,920021.BJ,7.5900,7.8800,7.3700,7.6600,36611586,280149372.00
2025-03-07,920021.BJ,7.6000,8.1100,7.5400,7.7100,35887567,281652086.00
2025-03-10,920021.BJ,7.6200,7.7600,7.4000,7.6600,18000019,137296170.00
2025-03-11,920021.BJ,7.4200,8.0900,7.4100,7.8600,31314846,244818863.00
2025-03-12,920021.BJ,8.1100,8.5600,7.9500,8.2100,46624680,386637626.00
2025-03-13,920021.BJ,7.9900,8.2100,7.4900,7.7200,37597933,293729156.00
2025-03-14,920021.BJ,7.6700,8.4000,7.5400,8.1400,40078326,322616460.00
2025-03-17,920021.BJ,8.0400,8.3500,7.9900,8.2700,34451376,282254419.00
2025-03-18,920021.BJ,8.3300,8.3300,7.9800,8.0600,26343496,213613550.00
2025-03-19,920021.BJ,7.9300,7.9400,7.4900,7.5500,24909916,192498370.00
2025-03-20,920021.BJ,7.5500,7.6200,7.1000,7.1200,21913153,161576069.00
2025-03-21,920021.BJ,7.0400,7.1800,6.7700,6.8700,16571750,115305662.00
2025-03-24,920021.BJ,6.9200,7.1000,6.6600,6.9900,15863723,108982046.00
2025-03-25,920021.BJ,6.9100,7.0700,6.8800,7.0200,13598015,95001007.00
2025-03-26,920021.BJ,6.9800,7.1000,6.8900,6.9100,11538233,80699506.00
2025-03-27,920021.BJ,6.8400,6.9400,6.6800,6.8100,9677661,66101839.00
2025-03-28,920021.BJ,6.8000,7.3000,6.6900,7.0800,28160161,199446156.00
