date,symbol,open,high,low,close,volume,amount
2025-03-04,301557.SZ,56.0000,90.7300,56.0000,62.8100,9269572,885206811.00
2025-03-05,301557.SZ,60.7000,73.2800,60.0200,67.7000,7988602,764707618.00
2025-03-06,301557.SZ,64.5700,90.1700,63.7300,74.4100,7977878,827724821.00
2025-03-07,301557.SZ,70.4900,75.5200,64.3500,64.4600,6952544,688409667.00
2025-03-10,301557.SZ,61.4300,64.2100,59.6700,59.8100,4790528,419064334.00
2025-03-11,301557.SZ,59.1400,59.1400,56.2500,58.0400,3905971,321656941.00
2025-03-12,301557.SZ,58.0500,59.7500,57.6500,58.6300,3177556,267661188.00
2025-03-13,301557.SZ,58.6800,67.8400,58.0800,64.2000,5059638,456068708.00
2025-03-14,301557.SZ,61.7400,62.4000,59.7800,60.9300,3579715,311561494.00
2025-03-17,301557.SZ,60.9400,62.6700,60.4100,61.2600,2392107,210403896.00
2025-03-18,301557.SZ,60.7200,65.5600,60.1600,63.5200,3428419,308762705.00
2025-03-19,301557.SZ,62.7700,65.5100,61.1400,61.3800,3066648,277135521.00
2025-03-20,301557.SZ,60.6500,63.3700,60.2800,61.9900,2252489,199726214.00
2025-03-21,301557.SZ,61.3400,63.2300,60.5000,60.5100,2294589,202276261.00
2025-03-24,301557.SZ,60.2900,60.3700,56.9200,58.3100,2234200,186851624.00
2025-03-25,301557.SZ,57.9300,58.8900,57.3400,57.8000,1269027,105680716.00
2025-03-26,301557.SZ,57.7700,59.0600,57.4400,58.5400,1266000,105947819.00
2025-03-27,301557.SZ,58.2600,58.2800,56.3200,56.5500,1536175,125213238.00
2025-03-28,301557.SZ,56.5500,56.8800,53.9500,54.1000,1699038,133742141.00
2025-03-31,301557.SZ,53.4600,55.6000,53.4600,54.8900,1325513,104111388.00
2025-04-01,301557.SZ,54.5000,55.6900,54.0300,55.0300,1247100,97779106.00
2025-04-02,301557.SZ,54.5900,56.7200,54.5200,56.3200,1585400,127282698.00
2025-04-03,301557.SZ,55.8300,56.9500,55.3800,56.3200,1172700,94291318.00
2025-04-07,301557.SZ,52.7300,54.2000,45.3700,47.4700,1999547,142386168.00
2025-04-08,301557.SZ,48.2900,50.2600,47.3300,49.1500,1358529,95203941.00
2025-04-09,301557.SZ,48.0200,49.8700,45.1600,49.3000,1384155,95146062.00
2025-04-10,301557.SZ,49.6300,51.5100,49.6300,49.9800,1298123,94235816.00
2025-04-11,301557.SZ,48.8900,50.6400,48.8900,50.1500,983008,70331680.00
2025-04-14,301557.SZ,50.5300,50.9400,49.7700,50.4000,957608,69064784.00
2025-04-15,301557.SZ,50.1200,51.1900,50.0600,50.9800,995808,72293270.00
2025-04-16,301557.SZ,50.5900,56.3900,50.1700,53.6500,2729697,210503610.00
2025-04-17,301557.SZ,52.7100,53.0400,51.4000,52.9500,1695502,127417831.00
2025-04-18,301557.SZ,52.4900,54.3000,51.3700,53.4800,1822176,137988734.00
2025-04-21,301557.SZ,53.1100,53.8500,52.2600,53.7300,1190554,90926827.00
2025-04-22,301557.SZ,53.0200,53.3900,52.0100,52.2100,1309445,98625760.00
2025-04-23,301557.SZ,52.6900,53.1100,52.1600,52.5500,936324,70519477.00
2025-04-24,301557.SZ,52.2300,52.5500,50.1700,50.9400,1272800,93254978.00
2025-04-25,301557.SZ,50.6000,52.8700,50.3900,51.4700,946500,70182584.00
2025-04-28,301557.SZ,51.3600,52.3500,50.8800,51.1500,619900,45582016.00
2025-04-29,301557.SZ,50.9600,51.3300,49.9000,50.0800,786000,56867201.00
2025-04-30,301557.SZ,50.2600,51.0300,50.1900,50.4300,675600,49046764.00
2025-05-06,301557.SZ,50.7100,51.6800,50.7100,51.6800,648800,47741279.00
